"time","station","elasmo","sensor.value","sensor.unit","location","Agency","Species"
2017-01-21 05:08:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 05:11:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 05:13:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 05:16:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 05:18:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 06:02:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 06:04:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 06:06:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 06:07:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 06:09:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 06:11:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 06:13:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 07:06:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 07:09:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 07:11:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 11:15:00,104668,"23154",NA,"","east wells north east","BBFSF.Bim","Galeocerdo cuvier"
2017-01-21 11:17:00,104668,"23154",NA,"","east wells north east","BBFSF.Bim","Galeocerdo cuvier"
2017-01-27 00:09:00,126403,"19692",NA,"","west west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-01-27 00:11:00,126403,"19692",NA,"","west west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-01-27 01:07:00,124095,"19692",NA,"","mini barge west","BBFSF.Bim","Galeocerdo cuvier"
2017-01-27 01:08:00,124095,"19692",NA,"","mini barge west","BBFSF.Bim","Galeocerdo cuvier"
2017-01-27 04:05:00,124049,"19692",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-27 04:06:00,124049,"19692",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-27 04:09:00,124049,"19692",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-27 04:10:00,124049,"19692",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 20:07:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 20:09:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 20:11:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 20:14:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 20:16:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 20:17:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 20:19:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 20:24:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 20:27:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 21:09:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 21:11:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 21:14:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 21:20:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-28 21:22:00,125907,"19692",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-29 15:19:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-29 15:21:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-29 15:23:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-29 15:25:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-29 15:27:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-29 15:29:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-29 21:24:00,124049,"19692",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-29 21:27:00,124049,"19692",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-29 21:29:00,124049,"19692",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-29 21:31:00,124049,"19692",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-29 21:33:00,124049,"19692",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:10:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:15:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:17:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:19:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:22:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:24:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:27:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:29:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:31:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:33:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:35:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:37:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 15:39:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 20:14:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 20:16:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 20:18:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 20:20:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 20:22:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 20:31:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 22:59:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 23:01:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 23:03:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 23:05:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 23:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 23:09:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-02 23:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-03 00:43:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-03 00:45:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-03 00:49:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 05:52:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 05:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 05:56:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 05:57:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 05:59:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:01:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:03:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:06:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:08:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:10:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:12:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:14:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:16:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:18:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:20:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:22:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:24:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:25:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:27:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:29:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 06:32:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 16:32:00,124084,"23154",NA,"","north rock","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 16:35:00,124084,"23154",NA,"","north rock","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 16:36:00,124084,"23154",NA,"","north rock","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 16:41:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 16:49:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 16:51:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 16:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 16:55:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 16:56:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 16:58:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 17:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 17:02:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 17:05:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 17:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 17:09:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 17:20:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 19:47:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 19:49:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:12:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:17:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:19:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:21:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:24:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:26:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:28:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:30:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:32:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:34:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:36:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:39:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 20:41:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 21:47:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 21:50:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 21:52:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 21:55:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 21:57:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 21:58:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 22:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-05 22:02:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 21:24:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 21:26:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 21:28:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 21:30:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 21:32:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 21:34:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 21:36:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 21:38:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 21:40:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 21:42:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 21:44:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 23:20:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 23:25:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 23:31:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 23:32:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 23:35:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-06 23:47:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 00:14:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 00:16:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 00:18:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 00:20:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 00:22:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 00:24:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 00:27:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 00:32:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 01:57:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 01:59:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 02:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 02:06:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 07:38:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 07:41:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 07:44:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 07:48:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 07:50:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 07:52:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 07:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 07:55:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 07:56:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 07:58:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 08:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 14:04:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-07 14:32:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-08 09:41:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-08 09:43:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-08 09:47:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-08 09:49:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-08 09:51:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-08 09:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-08 09:56:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-09 07:47:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-09 07:49:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-09 07:51:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-09 07:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-09 14:19:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-09 14:24:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-09 14:26:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-09 17:46:00,124098,"23154",NA,NA,"longline c east","BBFSF.Bim","Galeocerdo cuvier"
2017-02-09 17:48:00,124098,"23154",NA,NA,"longline c east","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 17:11:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 17:13:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 17:15:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 17:17:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 17:18:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 17:20:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 17:22:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 17:27:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 20:15:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 20:17:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 20:22:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 20:24:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 20:49:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 20:52:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 20:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-10 21:01:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 03:50:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 03:55:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 03:56:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 03:57:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 03:59:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 13:51:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 13:53:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 13:56:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 13:58:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 13:59:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 14:01:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 14:03:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 14:06:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 14:35:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 14:42:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 14:44:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 14:46:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 14:48:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 22:58:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 23:02:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 23:04:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 23:06:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 23:09:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 23:11:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 23:12:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-11 23:18:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 01:00:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 01:02:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 01:05:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 16:30:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 16:32:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 16:34:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 16:36:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 16:41:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 16:44:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 16:46:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 16:53:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 16:59:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 17:00:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 17:02:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 17:05:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 17:07:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 17:09:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 17:10:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 17:12:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 17:14:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 17:19:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 18:16:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 18:20:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 19:35:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-12 19:44:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
